FORM_NAME,FIELD_ID,SRC_CODE,SRC_CODE_ID,SRC_CD_DESCRIPTION,TARGET_CONCEPT_ID,LOCAL_CONCEPT_ID,TARGET_CONCEPT_NAME,TARGET_DOMAIN_ID,TARGET_VOCABULARY_ID,TARGET_CONCEPT_CLASS_ID,TARGET_CONCEPT_CODE,TARGET_STANDARD_CONCEPT,PREDICATE_ID,CONFIDENCE,MODIFIER,value_as_concept_id,qualifier_concept_id,qualifier_source_value,relationship_id,concept_id_2,temp name,temp domain,vocabulary_id_2,temp class,concept_code_2,temp standard,confidence,predicate_id,Notes
px_sdoh_combined_survey,,pxpa3,,"In the last 12 months, was there any time when you needed prescription medicines, but did not get them because you couldn't afford it?",2005200079,2005200079,"In the last 12 months, was there any time when you needed prescription medicines, but did not get them because you couldn't afford it?",Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,,,,,,,,,,
px_sdoh_combined_survey,,pxpa4,,"In the last 12 months, was there any time when anyone else in your household needed prescription medicines, but did not get them because you/they couldn't afford it?",2005200080,2005200080,"In the last 12 months, was there any time when anyone else in your household needed prescription medicines, but did not get them because you/they couldn't afford it?",Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,,,,,,,,,,
px_sdoh_combined_survey,,pxhic1,,Insurance through a current or former employer or union (of yours or another family member's). This would include COBRA coverage.,2005200081,2005200081,Insurance through a current or former employer or union (of yours or another family member's). This would include COBRA coverage.,Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,40765798,PhenX - health insurance coverage protocol 011501,Measurement,LOINC,Clinical Observation,63066-5,S,0.5,skos:broadMatch,
px_sdoh_combined_survey,,pxhic2,,"Insurance purchased directly from an insurance company (by you or another family member). This would include coverage purchased through an exchange or marketplace, such as HealthCare.gov",2005200082,2005200082,"Insurance purchased directly from an insurance company (by you or another family member). This would include coverage purchased through an exchange or marketplace, such as HealthCare.gov",Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,40765798,PhenX - health insurance coverage protocol 011501,Measurement,LOINC,Clinical Observation,63066-5,S,0.5,skos:broadMatch,
px_sdoh_combined_survey,,pxhic3,,"Medicare, for people 65 and older, or people with certain disabilities.",2005200083,2005200083,"Medicare, for people 65 and older, or people with certain disabilities.",Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,40765798,PhenX - health insurance coverage protocol 011501,Measurement,LOINC,Clinical Observation,63066-5,S,0.5,skos:broadMatch,
px_sdoh_combined_survey,,pxhic4,,"Medicaid, Medical Assistance (MA), the Children's Health Insurance Program (CHIP), or any kind of state or government-sponsored assistance. plan based on income or a disability.",2005200084,2005200084,"Medicaid, Medical Assistance (MA), the Children's Health Insurance Program (CHIP), or any kind of state or government-sponsored assistance. plan based on income or a disability.",Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,40765798,PhenX - health insurance coverage protocol 011501,Measurement,LOINC,Clinical Observation,63066-5,S,0.5,skos:broadMatch,
px_sdoh_combined_survey,,pxhic5,,"TRICARE or other military health care, including VA health care.",2005200085,2005200085,"TRICARE or other military health care, including VA health care.",Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,40765798,PhenX - health insurance coverage protocol 011501,Measurement,LOINC,Clinical Observation,63066-5,S,0.5,skos:broadMatch,
px_sdoh_combined_survey,,pxhic6,,Indian Health Service.,2005200086,2005200086,Indian Health Service.,Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,40765798,PhenX - health insurance coverage protocol 011501,Measurement,LOINC,Clinical Observation,63066-5,S,0.5,skos:broadMatch,
px_sdoh_combined_survey,,pxhic7,,Any other type of health insurance coverage or health coverage plan,2005200087,2005200087,Any other type of health insurance coverage or health coverage plan,Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,40765798,PhenX - health insurance coverage protocol 011501,Measurement,LOINC,Clinical Observation,63066-5,S,0.5,skos:broadMatch,
px_sdoh_combined_survey,,pxhic8,,"Does this mean you currently have no health insurance or health coverage plan? In answering this question, please exclude plans that pay for only one type of service (such as, nursing home care, accidents, family planning, or dental care) and plans that only provide extra cash when hospitalized).",2005200088,2005200088,"Does this mean you currently have no health insurance or health coverage plan? In answering this question, please exclude plans that pay for only one type of service (such as, nursing home care, accidents, family planning, or dental care) and plans that only provide extra cash when hospitalized).",Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,40765798,PhenX - health insurance coverage protocol 011501,Measurement,LOINC,Clinical Observation,63066-5,S,0.5,skos:broadMatch,
px_sdoh_combined_survey,,pxhic9,,What type of health insurance do you have?,2005200089,2005200089,What type of health insurance do you have?,Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,40765798,PhenX - health insurance coverage protocol 011501,Measurement,LOINC,Clinical Observation,63066-5,S,0.5,skos:broadMatch,
px_sdoh_combined_survey,,pxahc1,,About how long has it been since you last saw a doctor or other health care professional about your health?,2005200090,2005200090,About how long has it been since you last saw a doctor or other health care professional about your health?,Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,3655035,Date of last examination,Observation,SNOMED,Observable Entity,840643003,S,0.5,skos:closeMatch,
px_sdoh_combined_survey,,pxahc2,,"Was this a wellness visit, physical, or general purpose check-up?",2005200091,2005200091,"Was this a wellness visit, physical, or general purpose check-up?",Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,,,,,,,,,,
px_sdoh_combined_survey,,pxahc3,,"About how long has it been since you last saw a doctor or other health professional for a wellness visit, physical, or general purpose check-up?",2005200092,2005200092,"About how long has it been since you last saw a doctor or other health professional for a wellness visit, physical, or general purpose check-up?",Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,,,,,,,,,,
px_sdoh_combined_survey,,pxahc4,,Is there a place that you USUALLY go to if you are sick and need health care? ,2005200093,2005200093,Is there a place that you USUALLY go to if you are sick and need health care? ,Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,,,,,,,,,,
px_sdoh_combined_survey,,pxahc5,,"What kind of place is it/do you go to most often? A doctor's office or health center is a place where you see the same doctor or the same group of doctors every visit, where you usually need to make an appointment ahead of time, and where your medical records are on file.Urgent care centers and clinics in a drug store or grocery store are places where you do not need to make an appointment ahead of time, and do not usually see the same health care provider at each visit.",2005200094,2005200094,"What kind of place is it/do you go to most often? A doctor's office or health center is a place where you see the same doctor or the same group of doctors every visit, where you usually need to make an appointment ahead of time, and where your medical records are on file.Urgent care centers and clinics in a drug store or grocery store are places where you do not need to make an appointment ahead of time, and do not usually see the same health care provider at each visit.",Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,,,,,,,,,,
px_sdoh_combined_survey,,pxahc6,,"During the past 12 months, how many times have you gone to an urgent care center or a clinic in a drug store or grocery store about your health?Urgent care centers and clinics in drug stores or grocery stores are places where you do not need to make an appointment ahead of time, and do not usually see the same health care provider at each visit. This is different from a hospital emergency room.",2005200095,2005200095,"During the past 12 months, how many times have you gone to an urgent care center or a clinic in a drug store or grocery store about your health?Urgent care centers and clinics in drug stores or grocery stores are places where you do not need to make an appointment ahead of time, and do not usually see the same health care provider at each visit. This is different from a hospital emergency room.",Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,,,,,,,,,,
px_sdoh_combined_survey,,pxahc7,,"During the past 12 months, how many times have you gone to a hospital emergency room about your health?  *This includes emergency room visits that resulted in a hospital admission.",2005200096,2005200096,"During the past 12 months, how many times have you gone to a hospital emergency room about your health?  *This includes emergency room visits that resulted in a hospital admission.",Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,,,,,,,,,,
px_sdoh_combined_survey,,pxahc8,,"During the past 12 months, have you been hospitalized overnight? (Do not include an overnight stay in the emergency room)",2005200097,2005200097,"During the past 12 months, have you been hospitalized overnight? (Do not include an overnight stay in the emergency room)",Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,,,,,,,,,,
px_sdoh_combined_survey,,pxahc9,,"During the past 12 months, have you DELAYED getting medical care because of the cost?",2005200098,2005200098,"During the past 12 months, have you DELAYED getting medical care because of the cost?",Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,,,,,,,,,,
px_sdoh_combined_survey,,pxahc10,,"During the past 12 months, was there any time when you needed medical care, but DID NOT GET IT because of the cost?",2005200099,2005200099,"During the past 12 months, was there any time when you needed medical care, but DID NOT GET IT because of the cost?",Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,,,,,,,,,,
px_sdoh_combined_survey,,px270201_metadata,,PhenX English Proficiency MetaData,2005200102,2005200102,PhenX MetaData,Observation,AIREADI,Survey,,S,skos:exactMatch,1,PhenX English Proficiency MetaData,,2005200576,PhenX English Proficiency Survey,,,,,,,,,,,
px_sdoh_combined_survey,,px011002_metadata,,PhenX Education Attainment MetaData,2005200102,2005200102,PhenX MetaData,Observation,AIREADI,Survey,,S,skos:exactMatch,1,PhenX Education Attainment MetaData,,2005200577,PhenX Education Attainment Survey,,,,,,,,,,,
px_sdoh_combined_survey,,px280301_metadata,,PhenX Job Security MetaData ,2005200102,2005200102,PhenX MetaData,Observation,AIREADI,Survey,,S,skos:exactMatch,1,PhenX Job Security MetaData ,,2005200578,PhenX Job Security Survey,,,,,,,,,,,
px_sdoh_combined_survey,,px281401_metadata,,PhenX Housing Insecurity MetaData ,2005200102,2005200102,PhenX MetaData,Observation,AIREADI,Survey,,S,skos:exactMatch,1,PhenX Housing Insecurity MetaData ,,2005200579,PhenX Housing Insecurity Survey,,,,,,,,,,,
px_sdoh_combined_survey,,px280801_metadata,,PhenX Prescriptions Affordability MetaData ,2005200102,2005200102,PhenX MetaData,Observation,AIREADI,Survey,,S,skos:exactMatch,1,PhenX Prescriptions Affordability MetaData ,,2005200580,PhenX Prescriptions Affordability Survey,,,,,,,,,,,
px_sdoh_combined_survey,,px11502_metadata,,PhenX Health Insurance MetaData,2005200102,2005200102,PhenX MetaData,Observation,AIREADI,Survey,,S,skos:exactMatch,1,PhenX Health Insurance MetaData,,2005200581,PhenX Health Insurance Survey,,,,,,,,,,,
px_sdoh_combined_survey,,px270101_metadata,,PhenX Health Care Access MetaData,2005200102,2005200102,PhenX MetaData,Observation,AIREADI,Survey,,S,skos:exactMatch,1,PhenX Health Care Access MetaData,,2005200582,PhenX Health Care Access Survey,,,,,,,,,,,
px_sdoh_combined_survey,,px280901_metadata,,PhenX Healthcare Discrimination MetaData,2005200102,2005200102,PhenX MetaData,Observation,AIREADI,Survey,,S,skos:exactMatch,1,PhenX Healthcare Discrimination MetaData,,2005200583,PhenX Healthcare Discrimination Survey,,,,,,,,,,,
px_food_insecurity_survey,,px270301_metadata,,PhenX MetaData,2005200102,2005200102,PhenX MetaData,Observation,AIREADI,Survey,,S,skos:exactMatch,1,PhenX Food Insecurity MetaData,,2005200584,PhenX Food Insecurity Survey,,,,,,,,,,,
px_neighborhood_environment_survey,,px291201_metadata,,PhenX Neighborhood Environment MetaData,2005200102,2005200102,PhenX MetaData,Observation,AIREADI,Survey,,S,skos:exactMatch,1,PhenX Neighborhood Environment MetaData,,2005200585,PhenX Neighborhood Environment Survey,,,,,,,,,,,
px_racial_ethnic_discrimination_survey,,px281501_metadata,,PhenX Racial/Ethnic MetaData,2005200102,2005200102,PhenX MetaData,Observation,AIREADI,Survey,,S,skos:exactMatch,1,PhenX Racial/Ethnic MetaData,,2005200586,PhenX Racial/Ethnic Survey,,,,,,,,,,,
px_neighborhood_environment_survey,,pxne8,,There is so much traffic on the streets that it makes it difficult or unpleasant to walk in my neighborhood. Would you say that you...,2005200113,2005200113,There is so much traffic on the streets that it makes it difficult or unpleasant to walk in my neighborhood. Would you say that you...,Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,,,,,,,,,,
px_neighborhood_environment_survey,,pxne9,,"I see many people being physically active in my neighborhood doing things like walking, jogging, cycling, or playing sports and active games. Would you say that you...",2005200114,2005200114,"I see many people being physically active in my neighborhood doing things like walking, jogging, cycling, or playing sports and active games. Would you say that you...",Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,,,,,,,,,,
px_neighborhood_environment_survey,,pxne10,,There are many interesting things to look at while walking in my neighborhood. Would you say you...,2005200115,2005200115,There are many interesting things to look at while walking in my neighborhood. Would you say you...,Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,,,,,,,,,,
px_neighborhood_environment_survey,,pxne11,,"How many motor vehicles in working order (e.g., cars, trucks, motorcycles) are there at your household?",2005200116,2005200116,"How many motor vehicles in working order (e.g., cars, trucks, motorcycles) are there at your household?",Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,,,,,,,,,,
px_neighborhood_environment_survey,,pxne12,,There are many four-way intersections in my neighborhood. Would you say that you...,2005200117,2005200117,There are many four-way intersections in my neighborhood. Would you say that you...,Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,,,,,,,,,,
px_neighborhood_environment_survey,,pxne13,,"The sidewalks in my neighborhood are well maintained (paved, with few cracks) and not obstructed. Would you say that you...",2005200118,2005200118,"The sidewalks in my neighborhood are well maintained (paved, with few cracks) and not obstructed. Would you say that you...",Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,,,,,,,,,,
px_neighborhood_environment_survey,,pxne14,,Places for bicycling (such as bike paths) in and around my neighborhood are well maintained and not obstructed. Would you say that you...,2005200119,2005200119,Places for bicycling (such as bike paths) in and around my neighborhood are well maintained and not obstructed. Would you say that you...,Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,,,,,,,,,,
px_neighborhood_environment_survey,,pxne15,,There is so much traffic on the streets that it makes it difficult or unpleasant to ride a bicycle in my neighborhood. Would you say that you...,2005200120,2005200120,There is so much traffic on the streets that it makes it difficult or unpleasant to ride a bicycle in my neighborhood. Would you say that you...,Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,,,,,,,,,,
px_neighborhood_environment_survey,,pxne16,,The crime rate in my neighborhood makes it unsafe to go on walks during the day. Would you say that you...,2005200121,2005200121,The crime rate in my neighborhood makes it unsafe to go on walks during the day. Would you say that you...,Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,,,,,,,,,,
px_neighborhood_environment_survey,,pxne17,,There are many places to go within easy walking distance of my home. Would you say that you...,2005200122,2005200122,There are many places to go within easy walking distance of my home. Would you say that you...,Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,,,,,,,,,,
px_racial_ethnic_discrimination_survey,,pxrd1,,How often in the past year?,2005200126,2005200126,How often have you been treated unfairly by teachers and professors because of your race/ethnic group? How often in the past year?,Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,,,,,,,,,,
px_racial_ethnic_discrimination_survey,,pxrd2,,How often in your entire life?,2005200127,2005200127,How often have you been treated unfairly by teachers and professors because of your race/ethnic group? How often in your entire life?,Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,,,,,,,,,,
px_racial_ethnic_discrimination_survey,,pxrd3,,"On a scale of 1-6, how stressful was this for you? 1 = Not at all stressful; 6 = Extremely stressful",2005200128,2005200128,"How often have you been treated unfairly by teachers and professors because of your race/ethnic group? On a scale of 1-6, how stressful was this for you? 1 = Not at all stressful; 6 = Extremely stressful",Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,,,,,,,,,,
driving_record,,dri1,,"In an average week, how many days per week do you normally drive? (number of days)",2005200136,2005200136,"In an average week, how many days per week do you normally drive? (number of days)",Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,,,,,,,,,,
driving_record,,dri2,,About how many miles did you personally drive during the past 12 months in all motorized vehicles?,2005200137,2005200137,About how many miles did you personally drive during the past 12 months in all motorized vehicles?,Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,,,,,,,,,,
driving_record,,dristate,,Drivers license state,2005200138,2005200138,Drivers license state,Observation,AIREADI,Location,,S,skos:exactMatch,1,,,,,,4161694,State,Observation,SNOMED ,Location,398070004,N,1,skos:broadMatch,
cesd10_survey,ces1,0,ces1_0,Rarely or none of the time (< 1 day),2005200141,2005200141,Rarely or none of the time (< 1 day),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45883771,Rarely or never,Meas Value,LOINC,Answer,LA15665-5,S,1,skos:narrowMatch,
cesd10_survey,ces2,0,ces2_0,Rarely or none of the time (< 1 day),2005200141,2005200141,Rarely or none of the time (< 1 day),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45883771,Rarely or never,Meas Value,LOINC,Answer,LA15665-5,S,1,skos:narrowMatch,
cesd10_survey,ces3,0,ces3_0,Rarely or none of the time (< 1 day),2005200141,2005200141,Rarely or none of the time (< 1 day),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45883771,Rarely or never,Meas Value,LOINC,Answer,LA15665-5,S,1,skos:narrowMatch,
cesd10_survey,ces4,0,ces4_0,Rarely or none of the time (< 1 day),2005200141,2005200141,Rarely or none of the time (< 1 day),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45883771,Rarely or never,Meas Value,LOINC,Answer,LA15665-5,S,1,skos:narrowMatch,
cesd10_survey,ces5,3,ces5_3,Rarely or none of the time (< 1 day),2005200141,2005200141,Rarely or none of the time (< 1 day),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45883771,Rarely or never,Meas Value,LOINC,Answer,LA15665-5,S,1,skos:narrowMatch,
cesd10_survey,ces6,0,ces6_0,Rarely or none of the time (< 1 day),2005200141,2005200141,Rarely or none of the time (< 1 day),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45883771,Rarely or never,Meas Value,LOINC,Answer,LA15665-5,S,1,skos:narrowMatch,
cesd10_survey,ces7,0,ces7_0,Rarely or none of the time (< 1 day),2005200141,2005200141,Rarely or none of the time (< 1 day),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45883771,Rarely or never,Meas Value,LOINC,Answer,LA15665-5,S,1,skos:narrowMatch,
cesd10_survey,ces8,3,ces8_3,Rarely or none of the time (< 1 day),2005200141,2005200141,Rarely or none of the time (< 1 day),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45883771,Rarely or never,Meas Value,LOINC,Answer,LA15665-5,S,1,skos:narrowMatch,
cesd10_survey,ces9,0,ces9_0,Rarely or none of the time (< 1 day),2005200141,2005200141,Rarely or none of the time (< 1 day),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45883771,Rarely or never,Meas Value,LOINC,Answer,LA15665-5,S,1,skos:narrowMatch,
cesd10_survey,ces10,0,ces10_0,Rarely or none of the time (< 1 day),2005200141,2005200141,Rarely or none of the time (< 1 day),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45883771,Rarely or never,Meas Value,LOINC,Answer,LA15665-5,S,1,skos:narrowMatch,
cesd10_survey,ces1,1,ces1_1,Some or a little of the time (1-2 days),2005200142,2005200142,Some or a little of the time (1-2 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45879198,Some of the time,Meas Value,LOINC,Answer,LA14733-2,S,1,skos:narrowMatch,
cesd10_survey,ces2,1,ces2_1,Some or a little of the time (1-2 days),2005200142,2005200142,Some or a little of the time (1-2 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45879198,Some of the time,Meas Value,LOINC,Answer,LA14733-2,S,1,skos:narrowMatch,
cesd10_survey,ces3,1,ces3_1,Some or a little of the time (1-2 days),2005200142,2005200142,Some or a little of the time (1-2 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45879198,Some of the time,Meas Value,LOINC,Answer,LA14733-2,S,1,skos:narrowMatch,
cesd10_survey,ces4,1,ces4_1,Some or a little of the time (1-2 days),2005200142,2005200142,Some or a little of the time (1-2 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45879198,Some of the time,Meas Value,LOINC,Answer,LA14733-2,S,1,skos:narrowMatch,
cesd10_survey,ces5,2,ces5_2,Some or a little of the time (1-2 days),2005200142,2005200142,Some or a little of the time (1-2 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45879198,Some of the time,Meas Value,LOINC,Answer,LA14733-2,S,1,skos:narrowMatch,
cesd10_survey,ces6,1,ces6_1,Some or a little of the time (1-2 days),2005200142,2005200142,Some or a little of the time (1-2 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45879198,Some of the time,Meas Value,LOINC,Answer,LA14733-2,S,1,skos:narrowMatch,
cesd10_survey,ces7,1,ces7_1,Some or a little of the time (1-2 days),2005200142,2005200142,Some or a little of the time (1-2 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45879198,Some of the time,Meas Value,LOINC,Answer,LA14733-2,S,1,skos:narrowMatch,
cesd10_survey,ces8,2,ces8_2,Some or a little of the time (1-2 days),2005200142,2005200142,Some or a little of the time (1-2 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45879198,Some of the time,Meas Value,LOINC,Answer,LA14733-2,S,1,skos:narrowMatch,
cesd10_survey,ces9,1,ces9_1,Some or a little of the time (1-2 days),2005200142,2005200142,Some or a little of the time (1-2 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45879198,Some of the time,Meas Value,LOINC,Answer,LA14733-2,S,1,skos:narrowMatch,
cesd10_survey,ces10,1,ces10_1,Some or a little of the time (1-2 days),2005200142,2005200142,Some or a little of the time (1-2 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45879198,Some of the time,Meas Value,LOINC,Answer,LA14733-2,S,1,skos:narrowMatch,
cesd10_survey,ces1,2,ces1_2,Occasionally or a moderate amount of time (3-4 days),2005200143,2005200143,Occasionally or a moderate amount of time (3-4 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45879593,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,1,skos:narrowMatch,
cesd10_survey,ces2,2,ces2_2,Occasionally or a moderate amount of time (3-4 days),2005200143,2005200143,Occasionally or a moderate amount of time (3-4 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45879593,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,1,skos:narrowMatch,
cesd10_survey,ces3,2,ces3_2,Occasionally or a moderate amount of time (3-4 days),2005200143,2005200143,Occasionally or a moderate amount of time (3-4 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45879593,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,1,skos:narrowMatch,
cesd10_survey,ces4,2,ces4_2,Occasionally or a moderate amount of time (3-4 days),2005200143,2005200143,Occasionally or a moderate amount of time (3-4 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45879593,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,1,skos:narrowMatch,
cesd10_survey,ces5,1,ces5_1,Occasionally or a moderate amount of time (3-4 days),2005200143,2005200143,Occasionally or a moderate amount of time (3-4 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45879593,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,1,skos:narrowMatch,
cesd10_survey,ces6,2,ces6_2,Occasionally or a moderate amount of time (3-4 days),2005200143,2005200143,Occasionally or a moderate amount of time (3-4 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45879593,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,1,skos:narrowMatch,
cesd10_survey,ces7,2,ces7_2,Occasionally or a moderate amount of time (3-4 days),2005200143,2005200143,Occasionally or a moderate amount of time (3-4 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45879593,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,1,skos:narrowMatch,
cesd10_survey,ces8,1,ces8_1,Occasionally or a moderate amount of time (3-4 days),2005200143,2005200143,Occasionally or a moderate amount of time (3-4 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45879593,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,1,skos:narrowMatch,
cesd10_survey,ces9,2,ces9_2,Occasionally or a moderate amount of time (3-4 days),2005200143,2005200143,Occasionally or a moderate amount of time (3-4 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45879593,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,1,skos:narrowMatch,
cesd10_survey,ces10,2,ces10_2,Occasionally or a moderate amount of time (3-4 days),2005200143,2005200143,Occasionally or a moderate amount of time (3-4 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45879593,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,1,skos:narrowMatch,
cesd10_survey,ces1,3,ces1_3,All of the time (5-7 days),2005200144,2005200144,All of the time (5-7 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45879199,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,1,skos:narrowMatch,
cesd10_survey,ces2,3,ces2_3,All of the time (5-7 days),2005200144,2005200144,All of the time (5-7 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45879199,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,1,skos:narrowMatch,
cesd10_survey,ces3,3,ces3_3,All of the time (5-7 days),2005200144,2005200144,All of the time (5-7 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45879199,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,1,skos:narrowMatch,
cesd10_survey,ces4,3,ces4_3,All of the time (5-7 days),2005200144,2005200144,All of the time (5-7 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45879199,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,1,skos:narrowMatch,
cesd10_survey,ces5,0,ces5_0,All of the time (5-7 days),2005200144,2005200144,All of the time (5-7 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45879199,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,1,skos:narrowMatch,
cesd10_survey,ces6,3,ces6_3,All of the time (5-7 days),2005200144,2005200144,All of the time (5-7 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45879199,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,1,skos:narrowMatch,
cesd10_survey,ces7,3,ces7_3,All of the time (5-7 days),2005200144,2005200144,All of the time (5-7 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45879199,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,1,skos:narrowMatch,
cesd10_survey,ces8,0,ces8_0,All of the time (5-7 days),2005200144,2005200144,All of the time (5-7 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45879199,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,1,skos:narrowMatch,
cesd10_survey,ces9,3,ces9_3,All of the time (5-7 days),2005200144,2005200144,All of the time (5-7 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45879199,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,1,skos:narrowMatch,
cesd10_survey,ces10,3,ces10_3,All of the time (5-7 days),2005200144,2005200144,All of the time (5-7 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,,45879199,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,1,skos:narrowMatch,
meds_assessment,,cm_asp,,Have you taken aspirin in the past 2 weeks?,2005200145,2005200145,Have you taken aspirin in the past 2 weeks?,Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,,,,,,,,,,40766368 Possible Use
